Opinto;Tyyppi;Toteutus;Alkupvm;Loppupvm;Nimi;Vastuutoimipiste;Vastuuohjelma
TY130101;OJ;115RB;20150801;20151018;Opiskelutaidot;OTA;ME
TY130201;OJ;115RB;20150801;20151018;Insinöörin matemaattiset apuneuvot;OTA;ME
TY130206;OJ;115PA;20150801;20151018;Sähkömagnetismi;TIEDEB;ME
TY130209;OJ;115RA;20150801;20151018;Kemia;OTA;ME
YH00043;OJ;115PA;20150801;20151018;Ruotsin perusteet 1;TIEDEB;ME
YH00043;OJ;115RA;20150801;20151018;Ruotsin perusteet 1;OTA;ME
YH00044;OJ;115PD;20150801;20151018;Ruotsin perusteet 2;TIEDEB;ME
AU080302;OJ;415RA;20150316;20150517;Tuotantoautomaation perusteet;OTA;ME
ME080304;OJ;415RA;20150316;20150517;Automaatiotekniikan perusteet;OTA;ME
ME080307;OJ;114PB;20150316;20150517;Laatu ja koneturvallisuus;TIEDEB;ME
ME080307;OJ;415RA;20150316;20150517;Laatu ja koneturvallisuus;OTA;ME
ME080401;OJ;315PA;20150101;20150517;Hitsaustekniikka;TIEDEB;ME
ME080401;OJ;315PC;20150101;20150517;Hitsaustekniikka;OTA;ME
ME080501;OJ;315PA;20150316;20150517;Konstruktiosuunnittelu;TIEDEB;ME
ME080601;OJ;315PA;20150101;20150517;Elementtijärjestelmän perusteet;TIEDEB;ME
ME080704;OJ;315RA;20150101;20150517;LVI- ja saniteettijärjestelmät;OTA;ME
ME080705;OJ;415RA;20150316;20150517;Valmistussuunnittelu;OTA;ME
ME080802;OJ;315PA;20150101;20150517;Voimalaitostekniikka;TIEDEB;ME
ME080804;OJ;315PA;20150101;20150517;Kattilalaitoksen sähkö- ja automaatiotekniikka;TIEDEB;ME
ME130105;OJ;415PA;20150316;20150517;Metallioppi;TIEDEB;ME
ME130105;OJ;415RA;20150316;20150517;Metallioppi;OTA;ME
ME130202A;OSA;315PA;20150316;20150517;Statiikka ja dynamiikka A;TIEDEB;ME
ME130202A;OSA;415RA;20150316;20150517;Statiikka ja dynamiikka A;OTA;ME
ME130204;OJ;114PB;20150101;20150517;Koneenosat;OTA;ME
ME130204;OJ;315PA;20150101;20150517;Koneenosat;TIEDEB;ME
ME130204;OJ;315PB;20150101;20150517;Koneenosat;TIEDEB;ME
ME130301;OJ;315PC;20150101;20150517;Sähkötekniikka;TIEDEB;ME
ME130301;OJ;315RA;20150101;20150517;Sähkötekniikka;OTA;ME
ME130302;OJ;315PA;20150316;20150517;Tietotekniikka ja tietoverkot;TIEDEB;ME
ME130302;OJ;315PC;20150316;20150517;Tietotekniikka ja tietoverkot;TIEDEB;ME
ME130303;OJ;315PA;20150316;20150517;Ohjelmointi;TIEDEB;ME
ME130305;OJ;315PA;20150316;20150517;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME130401;OJ;315PA;20150101;20150517;Hitsaustekniikka;TIEDEB;ME
ME130402;OJ;315PB;20150316;20150517;Työstötekniikka;TIEDEB;ME
ME130402;OJ;315RA;20150101;20150517;Työstötekniikka;TIEDEB;ME
TY080107;OJ;315RA;20150106;20150517;Työelämän ja tekniikan ruotsi;OTA;ME
TY080107B;OSA;415PC;20150316;20150517;Ruotsi/Kirjallinen taito;TIEDEB;ME
TY130102;OJ;415PA;20150316;20150517;Asiantuntijaviestintä;TIEDEB;ME
TY130102;OJ;415PB;20150316;20150517;Asiantuntijaviestintä;TIEDEB;ME
TY130102;OJ;415RB;20150316;20150517;Asiantuntijaviestintä;OTA;ME
TY130106;OJ;114PA;20150101;20150517;Työelämän ja tekniikan englanti 2;OTA;ME
TY130107;OJ;315RA;20150316;20150517;Työelämän ja tekniikan ruotsi;OTA;ME
TY130203;OJ;315RA;20150101;20150517;Geometria;OTA;ME
TY130203;OJ;315RC;20150101;20150517;Geometria;OTA;ME
TY130204;OJ;315PA;20150101;20150517;Differentiaali- ja integraalilaskenta;TIEDEB;ME
TY130204;OJ;315RA;20150101;20150517;Differentiaali- ja integraalilaskenta;OTA;ME
TY130204;OJ;315RB;20150101;20150517;Differentiaali- ja integraalilaskenta;OTA;ME
TY130206;OJ;415RB;20150316;20150517;Sähkömagnetismi;OTA;ME
TY130207;OJ;315PA;20150108;20150517;Lämpötekniikka ja värähtelyt;TIEDEB;ME
TY130207;OJ;315RA;20150101;20150517;Lämpötekniikka ja värähtelyt;OTA;ME
TY130207;OJ;315RD;20150101;20150517;Lämpötekniikka ja värähtelyt;OTA;ME
TY130208;OJ;315RA;20150101;20150517;Fysiikan laboraatiot;OTA;ME
TY130208KE;OSA;315PA;20150101;20150517;Fysiikan laboraatiot 1;TIEDEB;ME
TY130208KE;OSA;315RA;20150101;20150517;Fysiikan laboraatiot 1;OTA;ME
TY130208SY;OSA;315RA;20150101;20150517;Fysiikan laboraatiot 2;OTA;ME
YH00042;OJ;315PA;20150101;20150517;Englannin perusteet 2;TIEDEB;ME
YH00042;OJ;415RA;20150316;20150517;Englannin perusteet 2;OTA;ME
ME130202C;OSA;415PA;20150310;20150511;Statiikka ja dynamiikka C;TIEDEB;ME
TY080104;OJ;315PA;20150115;20150507;Tutkimusviestintä;TIEDEB;ME
TY080107B;OSA;415PA;20150316;20150430;Ruotsi/Kirjallinen taito;TIEDEB;ME
TY130107B;OSA;315PA;20150101;20150430;Ruotsi/kirjallinen taito;TIEDEB;ME
TY080104;OJ;315PB;20150309;20150424;Tutkimusviestintä;TIEDEB;ME
AU080504;OJ;315RA;20150101;20150315;Mallinnus ja simulointi;OTA;ME
ME080404;OJ;315PA;20150101;20150315;Valmistustekniikan laboraatiot;TIEDEB;ME
ME080501;OJ;315RA;20150101;20150315;Konstruktiosuunnittelu;OTA;ME
ME080701;OJ;315PA;20150101;20150315;Laivan suunnittelun perusteet;TIEDEB;ME
ME080701;OJ;315PB;20150101;20150315;Laivan suunnittelun perusteet;OTA;ME
ME080702;OJ;315PA;20150101;20150315;Laivan konehuonejärjestelmät;TIEDEB;ME
ME080705;OJ;214PA;20150101;20150315;Valmistussuunnittelu;TIEDEB;ME
ME080901;OJ;315PA;20150101;20150315;Polttotekniikka;TIEDEB;ME
ME130102;OJ;315PA;20150101;20150315;Tuotantotekniikan laboraatiot;TIEDEB;ME
ME130102;OJ;315PC;20150101;20150315;Tuotantotekniikan laboraatiot;TIEDEB;ME
ME130102;OJ;315RA;20150101;20150315;Tuotantotekniikan laboraatiot;OTA;ME
ME130104;OJ;315PA;20150101;20150315;Materiaalit ja niiden valinta;TIEDEB;ME
ME130105;OJ;315RA;20150101;20150315;Metallioppi;OTA;ME
ME130202;OJ;315RA;20150101;20150315;Statiikka ja dynamiikka;OTA;ME
ME130202A;OSA;315RA;20150101;20150315;Statiikka ja dynamiikka A;OTA;ME
ME130301;OJ;315PA;20150101;20150315;Sähkötekniikka;TIEDEB;ME
ME130302;OJ;315RA;20150101;20150315;Tietotekniikka ja tietoverkot;OTA;ME
ME130303;OJ;315PB;20150101;20150315;Ohjelmointi;TIEDEB;ME
ME130303;OJ;315RA;20150101;20150315;Ohjelmointi;OTA;ME
ME130307;OJ;315PB;20150101;20150315;Laatu ja koneturvallisuus;TIEDEB;ME
ME130307;OJ;315PC;20150101;20150315;Laatu ja koneturvallisuus;TIEDEB;ME
ME130307;OJ;315RA;20150101;20150315;Laatu ja koneturvallisuus;OTA;ME
ME130402;OJ;315PA;20150101;20150315;Työstötekniikka;TIEDEB;ME
RT080505;OJ;315PA;20150101;20150315;Virtaus- ja lämmönsiirtolaboratoriotyöt;TIEDEB;ME
TY080104;OJ;315RA;20150101;20150315;Tutkimusviestintä;OTA;ME
TY080107A;OSA;114PB;20150101;20150315;Ruotsi/Suullinen taito;TIEDEB;ME
TY080107A;OSA;315PH;20150101;20150315;Ruotsi/Suullinen taito;TIEDEB;ME
TY130102;OJ;315RA;20150101;20150315;Asiantuntijaviestintä;OTA;ME
TY130107A;OSA;315PA;20150101;20150315;Ruotsi/suullinen taito;TIEDEB;ME
TY130107A;OSA;315PB;20150101;20150315;Ruotsi/suullinen taito;TIEDEB;ME
TY130107B;OSA;315PB;20150101;20150315;Ruotsi/kirjallinen taito;TIEDEB;ME
TY130202;OJ;114RC;20141020;20150315;Algebra;OTA;ME
TY130203;OJ;214PA;20141020;20150315;Geometria;TIEDEB;ME
TY130208EA;OSA;315RB;20150101;20150315;Fysiikan laboraatiot: ensiapukurssi;OTA;ME
YH00023;OJ;315RA;20150101;20150315;Ruotsin perusteet 3;OTA;ME
YH00041;OJ;315RA;20150101;20150315;Englannin perusteet 1;OTA;ME
YH00043;OJ;415PB;20150101;20150315;Ruotsin perusteet 1;TIEDEB;ME
AU080501;OJ;315PB;20150101;20150313;Liikkeenohjaus;TIEDEB;ME
TY130206;OJ;415PB;20150108;20150212;Sähkömagnetismi;TIEDEB;ME
AU080502;OJ;114PB;20140801;20141231;Robotiikka ja konenäkö;TIEDEB;ME
AU080502;OJ;114RA;20140902;20141231;Robotiikka ja konenäkö;OTA;ME
ME080204;OJ;114PA;20140801;20141231;Koneenosat;TIEDEB;ME
ME080204;OJ;315RA;20140801;20141231;Koneenosat;OTA;ME
ME080305;OJ;114PA;20140801;20141231;Hydrauliikka ja pneumatiikka;OTA;ME
ME080305;OJ;114RA;20140801;20141231;Hydrauliikka ja pneumatiikka;OTA;ME
ME080307;OJ;214RA;20141020;20141231;Laatu ja koneturvallisuus;OTA;ME
ME080403;OJ;214PA;20141020;20141231;Työkalusuunnittelu;TIEDEB;ME
ME080404;OJ;214PA;20141020;20141231;Valmistustekniikan laboraatiot;TIEDEB;ME
ME080404;OJ;214RA;20141020;20141231;Valmistustekniikan laboraatiot;OTA;ME
ME080502;OJ;114PA;20140801;20141231;Tuotekehitysprosessi;TIEDEB;ME
ME080502;OJ;114RB;20140801;20141231;Tuotekehitysprosessi;OTA;ME
ME080503;OJ;114PA;20140801;20141231;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080503;OJ;114PC;20140801;20141231;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080503;OJ;114RB;20140801;20141231;Tietokoneavusteinen suunnittelu;OTA;ME
ME080504;OJ;114PA;20140801;20141231;Suunnitteluprojekti;TIEDEB;ME
ME080602;OJ;114PA;20140801;20141231;Konedynamiikka;TIEDEB;ME
ME080602;OJ;114RB;20140801;20141231;Konedynamiikka;OTA;ME
ME080702;OJ;214RA;20141020;20141231;Laivan konehuonejärjestelmät;OTA;ME
ME080703;OJ;114RA;20140801;20141231;Laivaputkistojärjestelmät;OTA;ME
ME080703;OJ;214PA;20141020;20141231;Laivaputkistojärjestelmät;TIEDEB;ME
ME080704;OJ;214PA;20141020;20141231;LVI- ja saniteettijärjestelmät;TIEDEB;ME
ME080901;OJ;214PA;20141020;20141231;Polttotekniikka;TIEDEB;ME
ME080901;OJ;214RA;20141020;20141231;Polttotekniikka;OTA;ME
ME080904;OJ;114PA;20140801;20141231;Energiatalous;TIEDEB;ME
ME130104;OJ;114RB;20141020;20141231;Materiaalit ja niiden valinta;OTA;ME
ME130104;OJ;214RA;20141020;20141231;Materiaalit ja niiden valinta;OTA;ME
ME130201;OJ;214PA;20141020;20141231;3D-mallintaminen;TIEDEB;ME
ME130201;OJ;214PD;20141020;20141231;3D-mallintaminen;TIEDEB;ME
ME130201;OJ;214RA;20141020;20141231;3D-mallintaminen;OTA;ME
ME130201;OJ;214RB;20141020;20141231;3D-mallintaminen;OTA;ME
ME130202B;OSA;214PA;20141020;20141231;Statiikka ja dynamiikka B;TIEDEB;ME
ME130202C;OSA;214RA;20141020;20141231;Statiikka ja dynamiikka C;OTA;ME
ME130203;OJ;114PA;20140801;20141231;Lujuusoppi;TIEDEB;ME
ME130203;OJ;114PB;20140801;20141231;Lujuusoppi;TIEDEB;ME
ME130203;OJ;114RB;20140801;20141231;Lujuusoppi;OTA;ME
ME130303;OJ;214RA;20141020;20141231;Ohjelmointi;OTA;ME
ME130304;OJ;114PB;20140801;20141231;Automaatiotekniikan perusteet;TIEDEB;ME
ME130304;OJ;114RA;20140902;20141231;Automaatiotekniikan perusteet;OTA;ME
ME130304;OJ;315PA;20140801;20141231;Automaatiotekniikan perusteet;TIEDEB;ME
ME130305;OJ;114PB;20140801;20141231;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME130305;OJ;114RA;20140801;20141231;Hydrauliikka ja pneumatiikka;OTA;ME
ME130306;OJ;214PA;20141020;20141231;Energiatekniikka;TIEDEB;ME
RT080501;OJ;214PA;20141020;20141231;Virtaustekniikka;TIEDEB;ME
TY080103;OJ;114PA;20140801;20141231;Johtaminen ja projektitoiminta;TIEDEB;ME
TY080106;OJ;114PD;20140901;20141231;Työelämän ja tekniikan englanti 2;TIEDEB;ME
TY080106;OJ;214PC;20141020;20141231;Työelämän ja tekniikan englanti 2;OTA;ME
TY080107A;OSA;114PF;20140801;20141231;Ruotsi/Suullinen taito;TIEDEB;ME
TY080107B;OSA;114PE;20140801;20141231;Ruotsi/Kirjallinen taito;TIEDEB;ME
TY130105;OJ;114PC;20140801;20141231;Työelämän ja tekniikan englanti 1;TIEDEB;ME
TY130105;OJ;114PD;20140901;20141231;Työelämän ja tekniikan englanti 1;TIEDEB;ME
TY130105;OJ;114PF;20140801;20141231;Työelämän ja tekniikan englanti 1;TIEDEB;ME
TY130105;OJ;114RB;20140801;20141231;Työelämän ja tekniikan englanti 1;OTA;ME
TY130202;OJ;114RB;20140801;20141231;Algebra;OTA;ME
TY130205;OJ;114RB;20140801;20141231;Mekaniikka;OTA;ME
TY130205;OJ;214PA;20141020;20141231;Mekaniikka;TIEDEB;ME
TY130205;OJ;214RA;20141020;20141231;Mekaniikka;OTA;ME
TY130206;OJ;214RB;20141020;20141231;Sähkömagnetismi;OTA;ME
TY130208SY;OSA;114PG;20140801;20141231;Fysiikan laboraatiot 2;TIEDEB;ME
TY130208TT;OSA;214RA;20141020;20141231;Fysiikan laboraatiot: työturvallisuus;OTA;ME
TY130209;OJ;114RA;20141020;20141231;Kemia;TIEDEB;ME
VTP0999S;OJ;114PA;20140801;20141231;Liikunta, syksy;TIEDEB;ME
YH00044;OJ;214RB;20141020;20141231;Ruotsin perusteet 2;OTA;ME
YH00045;OJ;214PB;20141020;20141231;Ruotsin perusteet 3;TIEDEB;ME
ME130202B;OSA;214PB;20141020;20141219;Statiikka ja dynamiikka B;TIEDEB;ME
ME130306;OJ;114PB;20141027;20141219;Energiatekniikka;TIEDEB;ME
TY130202;OJ;114PA;20140929;20141219;Algebra;TIEDEB;ME
TY130208SY;OSA;114PC;20140901;20141219;Fysiikan laboraatiot 2;TIEDEB;ME
TY130208EA;OSA;214PC;20141218;20141218;Fysiikan laboraatiot: ensiapukurssi;TIEDEB;ME
YH00044;OJ;214PB;20141029;20141217;Ruotsin perusteet 2;TIEDEB;ME
TY080103;OJ;315PA;20141010;20141202;Johtaminen ja projektitoiminta;TIEDEB;ME
TY130208EA;OSA;214PA;20141105;20141119;Fysiikan laboraatiot: ensiapukurssi;TIEDEB;ME
YH00043;OJ;114RB;20140801;20141119;Ruotsin perusteet 1;OTA;ME
TY130208EA;OSA;214PB;20141106;20141106;Fysiikan laboraatiot: ensiapukurssi;TIEDEB;ME
ME080202B;OSA;114PA;20140901;20141019;Statiikka ja dynamiikka;TIEDEB;ME
ME080202B;OSA;114PB;20140901;20141019;Statiikka ja dynamiikka;TIEDEB;ME
ME080307;OJ;114PA;20140801;20141019;Laatu ja koneturvallisuus;TIEDEB;ME
ME080603;OJ;114PA;20140801;20141019;Tuotekehityksen harjoitukset;TIEDEB;ME
ME080603;OJ;114RB;20140801;20141019;Tuotekehityksen harjoitukset;OTA;ME
ME080803;OJ;315PA;20140801;20141019;Turbiinitekniikka;TIEDEB;ME
ME130101;OJ;114PA;20140801;20141019;Tuotantotekniikat;TIEDEB;ME
ME130101;OJ;114PB;20140801;20141019;Tuotantotekniikat;TIEDEB;ME
ME130101;OJ;214RA;20140801;20141019;Tuotantotekniikat;OTA;ME
ME130103;OJ;114PA;20140801;20141019;Teknillinen piirustus;TIEDEB;ME
ME130103;OJ;114PB;20140801;20141019;Teknillinen piirustus;TIEDEB;ME
ME130103;OJ;114RA;20140801;20141019;Teknillinen piirustus;OTA;ME
ME130103;OJ;114RC;20140801;20141019;Teknillinen piirustus;OTA;ME
ME130202B;OSA;114RA;20140902;20141019;Statiikka ja dynamiikka B;OTA;ME
ME130306;OJ;114RA;20140903;20141019;Energiatekniikka;OTA;ME
TY130101;OJ;114RA;20140801;20141019;Opiskelutaidot;OTA;ME
TY130101;OJ;114RC;20140801;20141019;Opiskelutaidot;OTA;ME
TY130101A;OSA;114PA;20140801;20141019;Opiskelutaidot: opiskelutaidot;TIEDEB;ME
TY130101D;OSA;114PA;20140801;20141019;Opiskelutaidot: tietotekniikan perusteet;TIEDEB;ME
TY130201;OJ;114PC;20140901;20141019;Insinöörin matemaattiset apuneuvot;TIEDEB;ME
TY130201;OJ;114RC;20140802;20141019;Insinöörin matemaattiset apuneuvot;OTA;ME
TY130201;OJ;114RD;20140902;20141019;Insinöörin matemaattiset apuneuvot;OTA;ME
TY130206;OJ;114PB;20140801;20141019;Sähkömagnetismi;TIEDEB;ME
TY130208TT;OSA;114PA;20140801;20141019;Fysiikan laboraatiot: työturvallisuus;TIEDEB;ME
TY130209;OJ;114PA;20140801;20141019;Kemia;TIEDEB;ME
TY130209;OJ;214RA;20140801;20141019;Kemia;OTA;ME
YH00043;OJ;114PB;20140903;20141015;Ruotsin perusteet 1;TIEDEB;ME
TY130204;OJ;514PA;20140818;20140930;Differentiaali- ja integraalilaskenta;OTA;ME
ME081301;OJ;113PA;20130801;20140901;Opinnäytetyön aloittaminen ja suunnitelma;TIEDEB;ME
ME081301;OJ;113PB;20130801;20140901;Opinnäytetyön aloittaminen ja suunnitelma;TIEDEB;ME
ME081301;OJ;113PC;20130801;20140901;Opinnäytetyön aloittaminen ja suunnitelma;TIEDEB;ME
ME081302;OJ;213PA;20131021;20140901;Metodien perustelu ja aineiston esittely;TIEDEB;ME
ME081302;OJ;213PB;20131021;20140901;Metodien perustelu ja aineiston esittely;TIEDEB;ME
ME081302;OJ;213PC;20131021;20140901;Metodien perustelu ja aineiston esittely;TIEDEB;ME
ME081303;OJ;213PA;20131021;20140901;opinnäytetyön valmistuminen;TIEDEB;ME
ME081303;OJ;213PB;20131021;20140901;opinnäytetyön valmistuminen;TIEDEB;ME
ME081303;OJ;213PC;20131021;20140901;opinnäytetyön valmistuminen;TIEDEB;ME
ME131004;OJ;213PA;20131021;20140901;Kypsyysnäyte;TIEDEB;ME
ME131004;OJ;213PB;20131021;20140901;Kypsyysnäyte;TIEDEB;ME
TY130203;OJ;514PB;20140502;20140606;Geometria;OTA;ME
TY130208KE;OSA;314PG;20140101;20140512;Fysiikan laboraatiot 1;TIEDEB;ME
ME080102;OJ;414PA;20140310;20140511;Tuotantotekniikan laboraatiot;TIEDEB;ME
ME080202C;OSA;314PA;20140310;20140511;Statiikka ja dynamiikka;OTA;ME
ME080203;OJ;314PA;20140101;20140511;Lujuusoppi;TIEDEB;ME
ME080204;OJ;213RA;20140101;20140511;Koneenosat;OTA;ME
ME080301;OJ;314PB;20140101;20140511;Sähkötekniikka;OTA;ME
ME080302;OJ;414PB;20140310;20140511;Tietotekniikka ja tietoverkot;TIEDEB;ME
ME080306;OJ;414PA;20140310;20140511;Energiatekniikka;OTA;ME
ME080401;OJ;314PA;20140101;20140511;Hitsaustekniikka;OTA;ME
ME080401;OJ;314PB;20140101;20140511;Hitsaustekniikka;TIEDEB;ME
ME080402;OJ;314PC;20140310;20140511;Työstötekniikka;OTA;ME
ME080403;OJ;314PA;20140310;20140511;Työkalusuunnittelu;OTA;ME
ME080501;OJ;414PA;20140310;20140511;Konstruktiosuunnittelu;TIEDEB;ME
ME080501;OJ;414PB;20140310;20140511;Konstruktiosuunnittelu;OTA;ME
ME080502;OJ;113PB;20140101;20140511;Tuotekehitysprosessi;TIEDEB;ME
ME080503;OJ;314PA;20140101;20140511;Tietokoneavusteinen suunnittelu;OTA;ME
ME080504;OJ;314PA;20140101;20140511;Suunnitteluprojekti;OTA;ME
ME080601;OJ;314PA;20140101;20140511;Elementtijärjestelmän perusteet;TIEDEB;ME
ME080704;OJ;414PA;20140310;20140511;LVI- ja saniteettijärjestelmät;TIEDEB;ME
ME080801;OJ;414PA;20140310;20140511;Höyrytekniikka;TIEDEB;ME
ME080802;OJ;314PA;20140101;20140511;Voimalaitostekniikka;TIEDEB;ME
ME080804;OJ;414PA;20140310;20140511;Kattilalaitoksen sähkö- ja automaatiotekniikka;TIEDEB;ME
ME080902;OJ;414PA;20140310;20140511;Puu- ja bioenergia;TIEDEB;ME
ME130104;OJ;314PA;20140310;20140511;Materiaalit ja niiden valinta;TIEDEB;ME
ME130105;OJ;414PA;20140310;20140511;Metallioppi;OTA;ME
ME130105;OJ;414PB;20140310;20140511;Metallioppi;TIEDEB;ME
ME130202B;OSA;414PA;20140310;20140511;Statiikka ja dynamiikka B;TIEDEB;ME
ME130202C;OSA;414PA;20140310;20140511;Statiikka ja dynamiikka C;TIEDEB;ME
ME130303;OJ;414PA;20140310;20140511;Ohjelmointi;TIEDEB;ME
RT080502;OJ;414PA;20140310;20140511;Putkistojärjestelmät;TIEDEB;ME
RT080504;OJ;414PA;20140310;20140511;Lämmönsiirto;TIEDEB;ME
TY080102;OJ;414PA;20140310;20140511;Asiantuntijaviestintä;TIEDEB;ME
TY080102;OJ;414PB;20140310;20140511;Asiantuntijaviestintä;TIEDEB;ME
TY080102;OJ;414PC;20140310;20140511;Asiantuntijaviestintä;TIEDEB;ME
TY080104;OJ;414PA;20140310;20140511;Tutkimusviestintä;TIEDEB;ME
TY130102;OJ;414PA;20140310;20140511;Asiantuntijaviestintä;TIEDEB;ME
TY130102;OJ;414PC;20140310;20140511;Asiantuntijaviestintä;TIEDEB;ME
TY130203;OJ;213PE;20140101;20140511;Geometria;OTA;ME
TY130203;OJ;314PB;20140101;20140511;Geometria;TIEDEB;ME
TY130204;OJ;314PD;20140101;20140511;Differentiaali- ja integraalilaskenta;TIEDEB;ME
TY130204;OJ;314PG;20140101;20140511;Differentiaali- ja integraalilaskenta;TIEDEB;ME
TY130204;OJ;314PH;20140101;20140511;Differentiaali- ja integraalilaskenta;OTA;ME
TY130206;OJ;414PA;20140210;20140511;Sähkömagnetismi;OTA;ME
TY130206;OJ;414PB;20140310;20140511;Sähkömagnetismi;TIEDEB;ME
TY130207;OJ;314PC;20140101;20140511;Lämpötekniikka ja värähtelyt;TIEDEB;ME
TY130207;OJ;314PD;20140101;20140511;Lämpötekniikka ja värähtelyt;TIEDEB;ME
TY130207;OJ;314PE;20140101;20140511;Lämpötekniikka ja värähtelyt;OTA;ME
TY130208;OJ;314PA;20140101;20140511;Fysiikan laboraatiot;OTA;ME
TY130208KE;OSA;314PD;20140101;20140511;Fysiikan laboraatiot 1;TIEDEB;ME
TY130208SY;OSA;113PA;20140101;20140511;Fysiikan laboraatiot 2;TIEDEB;ME
TY130209;OJ;113PD;20140101;20140511;Kemia;TIEDEB;ME
VTM10101;OJ;414PA;20140310;20140511;Offshore;TIEDEB;ME
VTP0999K;OJ;311PB;20110101;20140511;Liikunta, kevät;TIEDEB;ME
YH00023;OJ;414PA;20140310;20140511;Ruotsin perusteet 3;TIEDEB;ME
YH00044;OJ;414PD;20140310;20140511;Ruotsin perusteet 2;TIEDEB;ME
YH00045;OJ;314RA;20140101;20140511;Ruotsin perusteet 3;OTA;ME
TY080104;OJ;314PC;20140310;20140430;Tutkimusviestintä;TIEDEB;ME
YH00042;OJ;314PA;20140101;20140430;Englannin perusteet 2;TIEDEB;ME
ME080904;OJ;213PA;20131020;20140322;Energiatalous;TIEDEB;ME
TY130203;OJ;213PB;20131020;20140322;Geometria;TIEDEB;ME
AU080504;OJ;314PC;20140101;20140309;Mallinnus ja simulointi;TIEDEB;ME
ME080102;OJ;314PA;20140101;20140309;Tuotantotekniikan laboraatiot;TIEDEB;ME
ME080202C;OSA;314PB;20140101;20140309;Statiikka ja dynamiikka;OTA;ME
ME080301;OJ;314PA;20140101;20140309;Sähkötekniikka;TIEDEB;ME
ME080302;OJ;414PA;20140101;20140309;Tietotekniikka ja tietoverkot;TIEDEB;ME
ME080305;OJ;213PA;20131021;20140309;Hydrauliikka ja pneumatiikka;TIEDEB;ME
ME080401;OJ;314RA;20140101;20140309;Hitsaustekniikka;OTA;ME
ME080402;OJ;314PB;20140101;20140309;Työstötekniikka;TIEDEB;ME
ME080701;OJ;314PA;20140101;20140309;Laivan suunnittelun perusteet;TIEDEB;ME
ME080702;OJ;314PA;20140101;20140309;Laivan konehuonejärjestelmät;TIEDEB;ME
ME080703;OJ;314PB;20140101;20140309;Laivaputkistojärjestelmät;TIEDEB;ME
ME080703;OJ;314PC;20140101;20140309;Laivaputkistojärjestelmät;TIEDEB;ME
ME080705;OJ;213PA;20140101;20140309;Valmistussuunnittelu;OTA;ME
ME080705;OJ;314PA;20140101;20140309;Valmistussuunnittelu;TIEDEB;ME
ME130104;OJ;314PB;20140101;20140309;Materiaalit ja niiden valinta;TIEDEB;ME
ME130105;OJ;314PA;20140101;20140309;Metallioppi;TIEDEB;ME
ME130202;OJ;314PC;20140101;20140309;Statiikka ja dynamiikka;TIEDEB;ME
ME130202A;OSA;314PA;20140101;20140309;Statiikka ja dynamiikka A;TIEDEB;ME
ME130202A;OSA;314PB;20140101;20140309;Statiikka ja dynamiikka A;OTA;ME
ME130202A;OSA;314PC;20140101;20140309;Statiikka ja dynamiikka A;TIEDEB;ME
TY080104;OJ;314RD;20140101;20140309;Tutkimusviestintä;OTA;ME
TY080106;OJ;314RA;20140101;20140309;Työelämän ja tekniikan englanti 2;OTA;ME
TY130102;OJ;314RA;20140101;20140309;Asiantuntijaviestintä;OTA;ME
TY130208EA;OSA;314PA;20140101;20140309;Fysiikan laboraatiot: ensiapukurssi;TIILI;ME
YH00044;OJ;213PC;20140101;20140309;Ruotsin perusteet 2;TIEDEB;ME
ME080903;OJ;213PA;20131028;20140307;Lämpökeskusten suunnittelu;TIEDEB;ME
AU080302;OJ;213RA;20130801;20131231;Tuotantoautomaation perusteet;OTA;ME
AU080502;OJ;113RA;20130801;20131231;Robotiikka ja konenäkö;OTA;ME
ME080202B;OSA;213RA;20131020;20131231;Statiikka ja dynamiikka;OTA;ME
ME080203;OJ;113PA;20130801;20131231;Lujuusoppi;TIEDEB;ME
ME080304;OJ;113PA;20130801;20131231;Automaatiotekniikan perusteet;TIEDEB;ME
ME080304;OJ;113PD;20130801;20131231;Automaatiotekniikan perusteet;TIEDEB;ME
ME080401;OJ;113RA;20130801;20131231;Hitsaustekniikka;OTA;ME
ME080402;OJ;113PB;20130801;20131231;Työstötekniikka;TIEDEB;ME
ME080402;OJ;113RA;20130801;20131231;Työstötekniikka;OTA;ME
ME080404;OJ;213PA;20131020;20131231;Valmistustekniikan laboraatiot;TIEDEB;ME
ME080501;OJ;113PA;20130801;20131231;Konstruktiosuunnittelu;TIEDEB;ME
ME080502;OJ;113PA;20130801;20131231;Tuotekehitysprosessi;TIEDEB;ME
ME080502;OJ;113RA;20130801;20131231;Tuotekehitysprosessi;OTA;ME
ME080503;OJ;113PA;20130801;20131231;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080503;OJ;113PB;20130801;20131231;Tietokoneavusteinen suunnittelu;TIEDEB;ME
ME080504;OJ;113PA;20130801;20131231;Suunnitteluprojekti;TIEDEB;ME
ME080504;OJ;113RA;20130801;20131231;Suunnitteluprojekti;OTA;ME
ME080601;OJ;113RA;20130801;20131231;Elementtijärjestelmän perusteet;OTA;ME
ME080602;OJ;113PA;20130801;20131231;Konedynamiikka;TIEDEB;ME
